   0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.76667     0.74000     0.71333     0.68667     0.66000     0.63333     0.60667     0.58000     0.55333     0.52667     0.50000     0.47333     0.44667     0.42000     0.39333     0.36667     0.34000     0.31333     0.28667     0.27000     0.25667     0.24333     0.23000     0.21667     0.20333     0.19000     0.17667     0.16333     0.15000     0.13667     0.12333     0.11000     0.09667     0.08333     0.07000     0.05667     0.04333     0.03000     0.01667     0.00333    -0.01000    -0.02333    -0.03667    -0.05000    -0.06333    -0.07667    -0.09000    -0.10333    -0.11667    -0.13000    -0.14333    -0.15667    -0.17000    -0.18333    -0.19667    -0.21000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000  
   0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.76667     0.74000     0.71333     0.68667     0.66000     0.63333     0.60667     0.58000     0.55333     0.52667     0.50000     0.47333     0.44667     0.42000     0.39333     0.36667     0.34000     0.31333     0.28667     0.27000     0.25667     0.24333     0.23000     0.21667     0.20333     0.19000     0.17667     0.16333     0.15000     0.13667     0.12333     0.11000     0.09667     0.08333     0.07000     0.05281     0.03232     0.03000     0.01667     0.00333    -0.01000    -0.02333    -0.03667    -0.05000    -0.06333    -0.07667    -0.09000    -0.10333    -0.11667    -0.13000    -0.14333    -0.15667    -0.17000    -0.18333    -0.19667    -0.21000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000  
   0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.76667     0.74000     0.71333     0.68667     0.66000     0.63333     0.60667     0.58000     0.55333     0.52667     0.50000     0.47333     0.44667     0.42000     0.39333     0.36667     0.34000     0.31333     0.28667     0.27000     0.25667     0.24333     0.23000     0.21667     0.20333     0.19000     0.17667     0.16333     0.15000     0.13667     0.12333     0.11000     0.09667     0.07668     0.05568     0.03469     0.03160     0.03000     0.01667     0.00333    -0.01000    -0.02333    -0.03667    -0.05000    -0.06333    -0.07667    -0.09000    -0.10333    -0.11667    -0.13000    -0.14333    -0.15667    -0.17000    -0.18333    -0.19667    -0.21000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000  
   0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.76667     0.74000     0.71333     0.68667     0.66000     0.63333     0.60667     0.58000     0.55333     0.52667     0.50000     0.47333     0.44667     0.42000     0.39333     0.36667     0.34000     0.31333     0.28667     0.27000     0.25667     0.24333     0.23000     0.21667     0.20333     0.19000     0.17667     0.16333     0.15000     0.13667     0.12323     0.10170     0.08016     0.05863     0.03710     0.03320     0.03160     0.03000     0.01667     0.00333    -0.01000    -0.02333    -0.03667    -0.05000    -0.06333    -0.07667    -0.09000    -0.10333    -0.11667    -0.13000    -0.14333    -0.15667    -0.17000    -0.18333    -0.19667    -0.21000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000  
   0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.76667     0.74000     0.71333     0.68667     0.66000     0.63333     0.60667     0.58000     0.55333     0.52667     0.50000     0.47333     0.44667     0.42000     0.39333     0.36667     0.34000     0.31333     0.28667     0.27000     0.25667     0.24333     0.23000     0.21667     0.20333     0.19000     0.17667     0.16333     0.15000     0.12796     0.10586     0.08376     0.06165     0.03955     0.03480     0.03320     0.03160     0.03000     0.01667     0.00333    -0.01000    -0.02333    -0.03667    -0.05000    -0.06333    -0.07667    -0.09000    -0.10333    -0.11667    -0.13000    -0.14333    -0.15667    -0.17000    -0.18333    -0.19667    -0.21000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000  
   0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.76667     0.74000     0.71333     0.68667     0.66000     0.63333     0.60667     0.58000     0.55333     0.52667     0.50000     0.47333     0.44667     0.42000     0.39333     0.36667     0.34000     0.31333     0.28667     0.27000     0.25667     0.24333     0.23000     0.21667     0.20333     0.19000     0.17667     0.15558     0.13288     0.11017     0.08747     0.06476     0.04205     0.03640     0.03480     0.03320     0.03160     0.03000     0.01667     0.00333    -0.01000    -0.02333    -0.03667    -0.05000    -0.06333    -0.07667    -0.09000    -0.10333    -0.11667    -0.13000    -0.14333    -0.15667    -0.17000    -0.18333    -0.19667    -0.21000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000  
   0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.76667     0.74000     0.71333     0.68667     0.66000     0.63333     0.60667     0.58000     0.55333     0.52667     0.50000     0.47333     0.44667     0.42000     0.39333     0.36667     0.34000     0.31333     0.28667     0.27000     0.25667     0.24333     0.23000     0.21667     0.20333     0.18469     0.16134     0.13800     0.11465     0.09130     0.06796     0.04461     0.03800     0.03640     0.03480     0.03320     0.03160     0.03000     0.01667     0.00333    -0.01000    -0.02333    -0.03667    -0.05000    -0.06333    -0.07667    -0.09000    -0.10333    -0.11667    -0.13000    -0.14333    -0.15667    -0.17000    -0.18333    -0.19667    -0.21000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000  
   0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.76667     0.74000     0.71333     0.68667     0.66000     0.63333     0.60667     0.58000     0.55333     0.52667     0.50000     0.47333     0.44667     0.42000     0.39333     0.36667     0.34000     0.31333     0.28667     0.27000     0.25667     0.24333     0.23000     0.21541     0.19138     0.16736     0.14333     0.11931     0.09528     0.07126     0.04723     0.03960     0.03800     0.03640     0.03480     0.03320     0.03160     0.03000     0.01667     0.00333    -0.01000    -0.02333    -0.03667    -0.05000    -0.06333    -0.07667    -0.09000    -0.10333    -0.11667    -0.13000    -0.14333    -0.15667    -0.17000    -0.18333    -0.19667    -0.21000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000  
   0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.76667     0.74000     0.71333     0.68667     0.66000     0.63333     0.60667     0.58000     0.55333     0.52667     0.50000     0.47333     0.44667     0.42000     0.39333     0.36667     0.34000     0.31333     0.28667     0.27000     0.25667     0.24333     0.22316     0.19841     0.17366     0.14891     0.12416     0.09942     0.07467     0.04992     0.04120     0.03960     0.03800     0.03640     0.03480     0.03320     0.03160     0.03000     0.01667     0.00333    -0.01000    -0.02333    -0.03667    -0.05000    -0.06333    -0.07667    -0.09000    -0.10333    -0.11667    -0.13000    -0.14333    -0.15667    -0.17000    -0.18333    -0.19667    -0.21000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000  
   0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.76667     0.74000     0.71333     0.68667     0.66000     0.63333     0.60667     0.58000     0.55333     0.52667     0.50000     0.47333     0.44667     0.42000     0.39333     0.36667     0.34000     0.31333     0.28667     0.27000     0.25667     0.23132     0.20580     0.18028     0.15476     0.12924     0.10372     0.07820     0.05268     0.04280     0.04120     0.03960     0.03800     0.03640     0.03480     0.03320     0.03160     0.03000     0.01667     0.00333    -0.01000    -0.02333    -0.03667    -0.05000    -0.06333    -0.07667    -0.09000    -0.10333    -0.11667    -0.13000    -0.14333    -0.15667    -0.17000    -0.18333    -0.19667    -0.21000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000  
