   0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.76667     0.75333     0.74000     0.72667     0.71333     0.70000     0.68667     0.67333     0.66000     0.64667     0.63333     0.62000     0.60667     0.59333     0.58000     0.56667     0.55333     0.54000     0.52667     0.51333     0.50000     0.48667     0.47333     0.46000     0.44667     0.43333     0.42000     0.40667     0.39333     0.38000     0.36667     0.35333     0.34000     0.32667     0.31333     0.30000     0.28667     0.27667     0.27000     0.26333     0.25667     0.25000     0.24333     0.23667     0.23000     0.22333     0.21667     0.21000     0.20333     0.19667     0.19000     0.18333     0.17667     0.17000     0.16333     0.15667     0.15000     0.14333     0.13667     0.13000     0.12333     0.11667     0.11000     0.10333     0.09667     0.09000     0.08333     0.07667     0.07000     0.06333     0.05667     0.05000     0.04333     0.03667     0.03000     0.02333     0.01667     0.01000     0.00333    -0.00333    -0.01000    -0.01667    -0.02333    -0.03000    -0.03667    -0.04333    -0.05000    -0.05667    -0.06333    -0.07000    -0.07667    -0.08333    -0.09000    -0.09667    -0.10333    -0.11000    -0.11667    -0.12333    -0.13000    -0.13667    -0.14333    -0.15000    -0.15667    -0.16333    -0.17000    -0.17667    -0.18333    -0.19000    -0.19667    -0.20333    -0.21000    -0.21667    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000  
   0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.76667     0.75333     0.74000     0.72667     0.71333     0.70000     0.68667     0.67333     0.66000     0.64667     0.63333     0.62000     0.60667     0.59333     0.58000     0.56667     0.55333     0.54000     0.52667     0.51333     0.50000     0.48667     0.47333     0.46000     0.44667     0.43333     0.42000     0.40667     0.39333     0.38000     0.36667     0.35333     0.34000     0.32667     0.31333     0.30000     0.28667     0.27667     0.27000     0.26333     0.25667     0.25000     0.24333     0.23667     0.23000     0.22333     0.21667     0.21000     0.20333     0.19667     0.19000     0.18333     0.17667     0.17000     0.16333     0.15667     0.15000     0.14333     0.13667     0.13000     0.12333     0.11667     0.11000     0.10333     0.09667     0.09000     0.08333     0.07667     0.07000     0.06333     0.05667     0.05000     0.04127     0.03115     0.03000     0.02333     0.01667     0.01000     0.00333    -0.00333    -0.01000    -0.01667    -0.02333    -0.03000    -0.03667    -0.04333    -0.05000    -0.05667    -0.06333    -0.07000    -0.07667    -0.08333    -0.09000    -0.09667    -0.10333    -0.11000    -0.11667    -0.12333    -0.13000    -0.13667    -0.14333    -0.15000    -0.15667    -0.16333    -0.17000    -0.17667    -0.18333    -0.19000    -0.19667    -0.20333    -0.21000    -0.21667    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000  
   0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.76667     0.75333     0.74000     0.72667     0.71333     0.70000     0.68667     0.67333     0.66000     0.64667     0.63333     0.62000     0.60667     0.59333     0.58000     0.56667     0.55333     0.54000     0.52667     0.51333     0.50000     0.48667     0.47333     0.46000     0.44667     0.43333     0.42000     0.40667     0.39333     0.38000     0.36667     0.35333     0.34000     0.32667     0.31333     0.30000     0.28667     0.27667     0.27000     0.26333     0.25667     0.25000     0.24333     0.23667     0.23000     0.22333     0.21667     0.21000     0.20333     0.19667     0.19000     0.18333     0.17667     0.17000     0.16333     0.15667     0.15000     0.14333     0.13667     0.13000     0.12333     0.11667     0.11000     0.10333     0.09667     0.09000     0.08333     0.07667     0.07000     0.06305     0.05281     0.04256     0.03232     0.03080     0.03000     0.02333     0.01667     0.01000     0.00333    -0.00333    -0.01000    -0.01667    -0.02333    -0.03000    -0.03667    -0.04333    -0.05000    -0.05667    -0.06333    -0.07000    -0.07667    -0.08333    -0.09000    -0.09667    -0.10333    -0.11000    -0.11667    -0.12333    -0.13000    -0.13667    -0.14333    -0.15000    -0.15667    -0.16333    -0.17000    -0.17667    -0.18333    -0.19000    -0.19667    -0.20333    -0.21000    -0.21667    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000  
   0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.76667     0.75333     0.74000     0.72667     0.71333     0.70000     0.68667     0.67333     0.66000     0.64667     0.63333     0.62000     0.60667     0.59333     0.58000     0.56667     0.55333     0.54000     0.52667     0.51333     0.50000     0.48667     0.47333     0.46000     0.44667     0.43333     0.42000     0.40667     0.39333     0.38000     0.36667     0.35333     0.34000     0.32667     0.31333     0.30000     0.28667     0.27667     0.27000     0.26333     0.25667     0.25000     0.24333     0.23667     0.23000     0.22333     0.21667     0.21000     0.20333     0.19667     0.19000     0.18333     0.17667     0.17000     0.16333     0.15667     0.15000     0.14333     0.13667     0.13000     0.12333     0.11667     0.11000     0.10333     0.09667     0.09000     0.08333     0.07497     0.06460     0.05424     0.04387     0.03350     0.03160     0.03080     0.03000     0.02333     0.01667     0.01000     0.00333    -0.00333    -0.01000    -0.01667    -0.02333    -0.03000    -0.03667    -0.04333    -0.05000    -0.05667    -0.06333    -0.07000    -0.07667    -0.08333    -0.09000    -0.09667    -0.10333    -0.11000    -0.11667    -0.12333    -0.13000    -0.13667    -0.14333    -0.15000    -0.15667    -0.16333    -0.17000    -0.17667    -0.18333    -0.19000    -0.19667    -0.20333    -0.21000    -0.21667    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000  
   0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.76667     0.75333     0.74000     0.72667     0.71333     0.70000     0.68667     0.67333     0.66000     0.64667     0.63333     0.62000     0.60667     0.59333     0.58000     0.56667     0.55333     0.54000     0.52667     0.51333     0.50000     0.48667     0.47333     0.46000     0.44667     0.43333     0.42000     0.40667     0.39333     0.38000     0.36667     0.35333     0.34000     0.32667     0.31333     0.30000     0.28667     0.27667     0.27000     0.26333     0.25667     0.25000     0.24333     0.23667     0.23000     0.22333     0.21667     0.21000     0.20333     0.19667     0.19000     0.18333     0.17667     0.17000     0.16333     0.15667     0.15000     0.14333     0.13667     0.13000     0.12333     0.11667     0.11000     0.10333     0.09667     0.08717     0.07668     0.06618     0.05568     0.04518     0.03469     0.03240     0.03160     0.03080     0.03000     0.02333     0.01667     0.01000     0.00333    -0.00333    -0.01000    -0.01667    -0.02333    -0.03000    -0.03667    -0.04333    -0.05000    -0.05667    -0.06333    -0.07000    -0.07667    -0.08333    -0.09000    -0.09667    -0.10333    -0.11000    -0.11667    -0.12333    -0.13000    -0.13667    -0.14333    -0.15000    -0.15667    -0.16333    -0.17000    -0.17667    -0.18333    -0.19000    -0.19667    -0.20333    -0.21000    -0.21667    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000  
   0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.76667     0.75333     0.74000     0.72667     0.71333     0.70000     0.68667     0.67333     0.66000     0.64667     0.63333     0.62000     0.60667     0.59333     0.58000     0.56667     0.55333     0.54000     0.52667     0.51333     0.50000     0.48667     0.47333     0.46000     0.44667     0.43333     0.42000     0.40667     0.39333     0.38000     0.36667     0.35333     0.34000     0.32667     0.31333     0.30000     0.28667     0.27667     0.27000     0.26333     0.25667     0.25000     0.24333     0.23667     0.23000     0.22333     0.21667     0.21000     0.20333     0.19667     0.19000     0.18333     0.17667     0.17000     0.16333     0.15667     0.15000     0.14333     0.13667     0.13000     0.12333     0.11667     0.11000     0.09967     0.08904     0.07841     0.06778     0.05715     0.04652     0.03589     0.03320     0.03240     0.03160     0.03080     0.03000     0.02333     0.01667     0.01000     0.00333    -0.00333    -0.01000    -0.01667    -0.02333    -0.03000    -0.03667    -0.04333    -0.05000    -0.05667    -0.06333    -0.07000    -0.07667    -0.08333    -0.09000    -0.09667    -0.10333    -0.11000    -0.11667    -0.12333    -0.13000    -0.13667    -0.14333    -0.15000    -0.15667    -0.16333    -0.17000    -0.17667    -0.18333    -0.19000    -0.19667    -0.20333    -0.21000    -0.21667    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000  
   0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.76667     0.75333     0.74000     0.72667     0.71333     0.70000     0.68667     0.67333     0.66000     0.64667     0.63333     0.62000     0.60667     0.59333     0.58000     0.56667     0.55333     0.54000     0.52667     0.51333     0.50000     0.48667     0.47333     0.46000     0.44667     0.43333     0.42000     0.40667     0.39333     0.38000     0.36667     0.35333     0.34000     0.32667     0.31333     0.30000     0.28667     0.27667     0.27000     0.26333     0.25667     0.25000     0.24333     0.23667     0.23000     0.22333     0.21667     0.21000     0.20333     0.19667     0.19000     0.18333     0.17667     0.17000     0.16333     0.15667     0.15000     0.14333     0.13667     0.13000     0.12323     0.11246     0.10170     0.09093     0.08016     0.06940     0.05863     0.04786     0.03710     0.03400     0.03320     0.03240     0.03160     0.03080     0.03000     0.02333     0.01667     0.01000     0.00333    -0.00333    -0.01000    -0.01667    -0.02333    -0.03000    -0.03667    -0.04333    -0.05000    -0.05667    -0.06333    -0.07000    -0.07667    -0.08333    -0.09000    -0.09667    -0.10333    -0.11000    -0.11667    -0.12333    -0.13000    -0.13667    -0.14333    -0.15000    -0.15667    -0.16333    -0.17000    -0.17667    -0.18333    -0.19000    -0.19667    -0.20333    -0.21000    -0.21667    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000  
   0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.76667     0.75333     0.74000     0.72667     0.71333     0.70000     0.68667     0.67333     0.66000     0.64667     0.63333     0.62000     0.60667     0.59333     0.58000     0.56667     0.55333     0.54000     0.52667     0.51333     0.50000     0.48667     0.47333     0.46000     0.44667     0.43333     0.42000     0.40667     0.39333     0.38000     0.36667     0.35333     0.34000     0.32667     0.31333     0.30000     0.28667     0.27667     0.27000     0.26333     0.25667     0.25000     0.24333     0.23667     0.23000     0.22333     0.21667     0.21000     0.20333     0.19667     0.19000     0.18333     0.17667     0.17000     0.16333     0.15667     0.15000     0.14333     0.13648     0.12557     0.11467     0.10376     0.09285     0.08194     0.07104     0.06013     0.04922     0.03832     0.03480     0.03400     0.03320     0.03240     0.03160     0.03080     0.03000     0.02333     0.01667     0.01000     0.00333    -0.00333    -0.01000    -0.01667    -0.02333    -0.03000    -0.03667    -0.04333    -0.05000    -0.05667    -0.06333    -0.07000    -0.07667    -0.08333    -0.09000    -0.09667    -0.10333    -0.11000    -0.11667    -0.12333    -0.13000    -0.13667    -0.14333    -0.15000    -0.15667    -0.16333    -0.17000    -0.17667    -0.18333    -0.19000    -0.19667    -0.20333    -0.21000    -0.21667    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000  
   0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.76667     0.75333     0.74000     0.72667     0.71333     0.70000     0.68667     0.67333     0.66000     0.64667     0.63333     0.62000     0.60667     0.59333     0.58000     0.56667     0.55333     0.54000     0.52667     0.51333     0.50000     0.48667     0.47333     0.46000     0.44667     0.43333     0.42000     0.40667     0.39333     0.38000     0.36667     0.35333     0.34000     0.32667     0.31333     0.30000     0.28667     0.27667     0.27000     0.26333     0.25667     0.25000     0.24333     0.23667     0.23000     0.22333     0.21667     0.21000     0.20333     0.19667     0.19000     0.18333     0.17667     0.17000     0.16333     0.15667     0.15000     0.13901     0.12796     0.11691     0.10586     0.09481     0.08376     0.07270     0.06165     0.05060     0.03955     0.03560     0.03480     0.03400     0.03320     0.03240     0.03160     0.03080     0.03000     0.02333     0.01667     0.01000     0.00333    -0.00333    -0.01000    -0.01667    -0.02333    -0.03000    -0.03667    -0.04333    -0.05000    -0.05667    -0.06333    -0.07000    -0.07667    -0.08333    -0.09000    -0.09667    -0.10333    -0.11000    -0.11667    -0.12333    -0.13000    -0.13667    -0.14333    -0.15000    -0.15667    -0.16333    -0.17000    -0.17667    -0.18333    -0.19000    -0.19667    -0.20333    -0.21000    -0.21667    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000  
   0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.78000     0.76667     0.75333     0.74000     0.72667     0.71333     0.70000     0.68667     0.67333     0.66000     0.64667     0.63333     0.62000     0.60667     0.59333     0.58000     0.56667     0.55333     0.54000     0.52667     0.51333     0.50000     0.48667     0.47333     0.46000     0.44667     0.43333     0.42000     0.40667     0.39333     0.38000     0.36667     0.35333     0.34000     0.32667     0.31333     0.30000     0.28667     0.27667     0.27000     0.26333     0.25667     0.25000     0.24333     0.23667     0.23000     0.22333     0.21667     0.21000     0.20333     0.19667     0.19000     0.18333     0.17667     0.17000     0.16333     0.15280     0.14160     0.13040     0.11920     0.10800     0.09680     0.08560     0.07440     0.06320     0.05200     0.04080     0.03640     0.03560     0.03480     0.03400     0.03320     0.03240     0.03160     0.03080     0.03000     0.02333     0.01667     0.01000     0.00333    -0.00333    -0.01000    -0.01667    -0.02333    -0.03000    -0.03667    -0.04333    -0.05000    -0.05667    -0.06333    -0.07000    -0.07667    -0.08333    -0.09000    -0.09667    -0.10333    -0.11000    -0.11667    -0.12333    -0.13000    -0.13667    -0.14333    -0.15000    -0.15667    -0.16333    -0.17000    -0.17667    -0.18333    -0.19000    -0.19667    -0.20333    -0.21000    -0.21667    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000    -0.22000  
